dataset,numelements,load_factor,model,reducer,sample_size,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key
osm_cellids_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.100000,0,2978,9.528757,384264960,0.960662,14044980,0.035112,198309940,0.991550,6812689264,34.063446,1634981035,8.174905,617115563,3.085578,47316712053,236.583560,56381497915,281.907490
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.010000,0,8714,3.468403,684591160,0.855739,32414980,0.040519,117006140,0.585031,294727145,1.473636,152467309,0.762337,72192080,0.360960,54372851587,271.864258,54892238121,274.461191
osm_cellids_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.100000,0,516,5.767928,383020402,0.957551,15652369,0.039131,198672771,0.993364,6247030664,31.235153,1696953640,8.484768,718299466,3.591497,110387806447,551.939032,119050090217,595.250451
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.010000,0,3289,2.410397,668936935,0.836171,31715391,0.039644,100652326,0.503262,275303747,1.376519,155339753,0.776699,87345025,0.436725,115151275661,575.756378,115669264186,578.346321
osm_cellids_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.100000,0,2744,2.822545,293914473,0.734786,37276733,0.093192,131191206,0.655956,6833955124,34.169776,1635634391,8.178172,608642946,3.043215,77421254655,387.106273,86499487116,432.497436
osm_cellids_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.100000,0,2978,9.541866,784264960,0.980331,14044980,0.017556,198309940,0.991550,2571214165,12.856071,1831411123,9.157056,1014403317,5.072017,75619063562,378.095318,81036092167,405.180461
osm_cellids_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.100000,0,478,1.868499,279727823,0.699320,38322964,0.095807,118050787,0.590254,7806207255,39.031036,1642716111,8.213581,715808302,3.579042,109646982887,548.234914,119811714555,599.058573
osm_cellids_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.100000,0,516,5.789559,783020402,0.978776,15652369,0.019565,198672771,0.993364,2607781047,13.038905,1827688955,9.138445,862843090,4.314215,158758407527,793.792038,164056720619,820.283603
osm_cellids_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,1.000000,0,257,2.838264,311359833,0.778400,42071167,0.105178,153431000,0.767155,11615983187,58.079916,30394885967,151.974430,9704576125,48.522881,97574089719,487.870449,149289534998,746.447675
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.100000,0,2744,2.302361,667968121,0.834960,31700695,0.039626,99668816,0.498344,8832416132,44.162081,1633972544,8.169863,627029730,3.135149,123883873354,619.419367,134977291760,674.886459
osm_cellids_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,1.000000,0,34,1.799229,298107117,0.745268,46257615,0.115644,144364732,0.721824,9170140434,45.850702,28939499755,144.697499,10921461372,54.607307,141852405147,709.262026,190883506708,954.417534
osm_cellids_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,1.000000,0,257,1.811359,278947916,0.697370,38516267,0.096291,117464183,0.587321,10248337155,51.241686,30867101708,154.335509,10842094949,54.210475,73250932514,366.254663,125208466326,626.042332
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.100000,0,478,1.577981,653576323,0.816970,29490383,0.036863,83066706,0.415334,7430392987,37.151965,2149243853,10.746219,1067969875,5.339849,278491662532,1392.458313,289139269247,1445.696346
osm_cellids_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,1.337418,263163557,0.657909,37732967,0.094332,100896524,0.504483,11812585084,59.062925,25533140781,127.665704,7196659054,35.983295,104533329505,522.666648,149075714424,745.378572
osm_cellids_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,1.000000,0,257,2.881968,711359833,0.889200,42071167,0.052589,153431000,0.767155,7558818118,37.794091,19245475290,96.227376,11342881997,56.714410,112391398896,561.956994,150538574301,752.692872
osm_cellids_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,1.000000,0,34,1.867411,698107117,0.872634,46257615,0.057822,144364732,0.721824,4065725603,20.328628,18083010081,90.415050,6591031630,32.955158,90949999416,454.749997,119689766730,598.448834
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,1.000000,0,257,1.536073,652682115,0.815853,29391871,0.036740,82073986,0.410370,2412040677,12.060203,18110571311,90.552857,5936271803,29.681359,47094975358,235.474877,73553859149,367.769296
osm_cellids_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,1.203614,638250193,0.797813,25428679,0.031786,63678872,0.318394,3432559926,17.162800,18088734809,90.443674,6606846903,33.034235,89522122461,447.610612,117650264099,588.251320
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps128,min_max_cutoff,0.001000,0,66630,33.003508,120492523,0.999252,90153,0.000748,90437006,1.000000,13267242,0.146701,5474482,0.060534,2687654,0.029719,6818148483,75.391130,6839577861,75.628084
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps128,min_max_cutoff,0.001000,0,66630,33.007296,180783864,0.999502,90153,0.000498,90437006,1.000000,10209990,0.112896,5351933,0.059179,4540963,0.050211,7238825140,80.042729,7258928026,80.265015
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps16,min_max_cutoff,0.001000,0,32236,35.891586,120493295,0.999259,89383,0.000741,90437008,1.000000,10216771,0.112971,5293927,0.058537,3937558,0.043539,7875984077,87.088063,7895432333,87.303110
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps16,min_max_cutoff,0.001000,0,32236,35.895069,180784636,0.999506,89383,0.000494,90437008,1.000000,10674217,0.118029,4836596,0.053480,8719717,0.096418,8664955757,95.812054,8689186287,96.079981
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps128,min_max_cutoff,0.001000,0,66630,7.072932,50404038,0.418004,13764523,0.114150,34022891,0.376205,9308957,0.102933,5196315,0.057458,2143433,0.023701,5932037447,65.593029,5948686152,65.777120
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps128,min_max_cutoff,0.001000,0,66630,7.083298,106769818,0.590299,10241664,0.056623,26574471,0.293845,13402716,0.148199,5121718,0.056633,2226750,0.024622,6297507735,69.634187,6318258919,69.863642
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps16,min_max_cutoff,0.001000,0,13334,1.554814,35683559,0.295926,4922582,0.040823,10460471,0.115666,9836112,0.108762,5196320,0.057458,2423069,0.026793,8003919323,88.502696,8021374824,88.695709
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps16,min_max_cutoff,0.001000,0,13334,1.609499,93050634,0.514450,2378734,0.013151,4992357,0.055203,10323428,0.114150,5180101,0.057279,2410283,0.026652,8410128058,92.994317,8428041870,93.192397
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps128,min_max_cutoff,0.010000,0,23802,13.157859,119683920,0.992547,898665,0.007453,90436915,0.999999,117364601,1.297750,68016654,0.752089,24150522,0.267042,8954408568,99.012655,9163940345,101.329536
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps128,min_max_cutoff,0.010000,0,23802,13.167356,179975261,0.995031,898665,0.004968,90436915,0.999999,115798218,1.280430,63560052,0.702810,18025993,0.199321,9266353805,102.461964,9463738068,104.644525
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps16,min_max_cutoff,0.010000,0,3749,12.103505,119694808,0.992637,887784,0.007362,90436922,0.999999,115399220,1.276018,64549409,0.713750,24661286,0.272690,8754692519,96.804311,8959302434,99.066769
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps16,min_max_cutoff,0.010000,0,3749,12.113829,179986149,0.995091,887784,0.004908,90436922,0.999999,108718013,1.202141,65163302,0.720538,25043375,0.276915,9240355108,102.174486,9439279798,104.374080
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps128,min_max_cutoff,0.010000,0,7415,0.993041,35135115,0.291378,4435281,0.036782,9424726,0.104213,113233971,1.252076,63679200,0.704128,18199199,0.201236,7960033613,88.017434,8155145983,90.174873
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps128,min_max_cutoff,0.010000,0,7414,1.078623,92651456,0.512243,2004258,0.011081,4218703,0.046648,113988322,1.260417,62916772,0.695697,17722656,0.195967,8581460492,94.888812,8776088242,97.040892
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps16,min_max_cutoff,0.010000,0,1112,0.636339,35848758,0.297296,5169450,0.042871,10872538,0.120222,112375357,1.242582,63355490,0.700548,24436828,0.270208,8184732021,90.502018,8384899696,92.715356
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps16,min_max_cutoff,0.010000,0,1112,0.760535,93136214,0.514923,2521767,0.013942,5220970,0.057730,109840854,1.214556,62903389,0.695549,24384810,0.269633,8564580508,94.702162,8761709561,96.881901
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps128,min_max_cutoff,0.100000,0,2344,4.867183,111648165,0.925905,8925336,0.074018,90427831,0.999898,1157257793,12.796285,697955711,7.717589,229041083,2.532603,8845077056,97.803731,10929331643,120.850209
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps128,min_max_cutoff,0.100000,0,2344,4.892798,171939506,0.950604,8925336,0.049346,90427831,0.999898,1113848253,12.316288,702240662,7.764970,222607241,2.461462,9084562046,100.451817,11123258202,122.994536
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps16,min_max_cutoff,0.100000,0,427,3.474485,111637661,0.925818,8938882,0.074131,90430873,0.999932,1110129421,12.275167,703178861,7.775344,234408496,2.591953,10701608835,118.332182,12749325613,140.974646
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps16,min_max_cutoff,0.100000,0,427,3.510277,171929002,0.950546,8938882,0.049420,90430873,0.999932,1040468524,11.504897,692818466,7.660785,229625559,2.539066,11289008026,124.827301,13251920575,146.532050
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps128,min_max_cutoff,0.100000,0,378,0.615520,35282121,0.292597,4642229,0.038498,9778680,0.108127,1049460356,11.604324,696056527,7.696589,230561158,2.549412,7841350883,86.705109,9817428924,108.555433
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps128,min_max_cutoff,0.100000,0,378,0.746487,92752933,0.512804,2153054,0.011904,4468976,0.049415,1091847640,12.073018,698207821,7.720377,228420060,2.525737,8387738129,92.746742,10406213650,115.065873
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps16,min_max_cutoff,0.100000,0,49,0.616102,35429076,0.293816,4816481,0.039943,10099887,0.111679,1117278636,12.354219,699913326,7.739235,227396683,2.514421,10137202502,112.091304,12181791147,134.699179
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps16,min_max_cutoff,0.100000,0,35,0.745393,92762976,0.512860,2173074,0.012014,4499039,0.049748,1039505150,11.494245,695208068,7.687207,226954305,2.509529,9799249512,108.354416,11760917035,130.045397
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps128,min_max_cutoff,1.000000,0,255,1.171396,44673393,0.370479,13275041,0.110091,27802764,0.307427,447233653,4.945250,8080655874,89.351205,2193262179,24.251821,8217694495,90.866498,18938846201,209.414774
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps128,min_max_cutoff,1.000000,0,255,1.273643,104964734,0.580320,13275041,0.073394,27802764,0.307427,447724512,4.950678,8067392169,89.204542,2178792742,24.091826,8503093416,94.022274,19197002839,212.269320
wiki_ts_200M_uint64,90437011,0.750000,pgm_eps16,min_max_cutoff,1.000000,0,34,0.810440,44364561,0.367918,13101808,0.108654,27320699,0.302096,409634860,4.529505,8066521420,89.194914,2061794816,22.798131,10492575867,116.020817,21030526963,232.543366
wiki_ts_200M_uint64,90437011,0.500000,pgm_eps16,min_max_cutoff,1.000000,0,34,0.952267,104655902,0.578612,13101808,0.072436,27320699,0.302096,451797576,4.995715,8073565500,89.272803,2034511044,22.496443,11087954620,122.604169,21647828740,239.369131
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps128,min_max_cutoff,1.000000,0,123,0.607108,34960576,0.289930,4383437,0.036352,9198343,0.101710,421690246,4.662806,8100820785,89.574176,2220661534,24.554787,7793846756,86.179836,18537019321,204.971605
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps128,min_max_cutoff,1.000000,0,122,0.741055,92471063,0.511246,1890602,0.010453,3924654,0.043397,440981938,4.876122,8166907452,90.304925,2266925450,25.066346,8348562870,92.313565,19223377710,212.560958
wiki_ts_200M_uint64,90437011,0.750000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,0.603229,34842579,0.288952,4314463,0.035780,9011372,0.099643,471221419,5.210493,8293218597,91.701600,2117547132,23.414608,8734932391,96.585815,19616919539,216.912515
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps128,min_max_cutoff,0.001000,0,66630,33.011083,361657886,0.999751,90153,0.000249,90437006,1.000000,10371278,0.114680,5309463,0.058709,2165260,0.023942,8059754393,89.120088,8077600394,89.317419
wiki_ts_200M_uint64,90437011,0.500000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,0.739023,92377972,0.510731,1819407,0.010059,3760368,0.041580,441990169,4.887271,7932829625,87.716628,2020563815,22.342222,12214912019,135.065411,22610295628,250.011532
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps128,min_max_cutoff,0.001000,0,66630,32.999721,90346853,0.999003,90153,0.000997,90437006,1.000000,15388201,0.170154,5268285,0.058254,2224458,0.024597,6128182061,67.761882,6151063005,68.014886
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps16,min_max_cutoff,0.001000,0,32236,35.898551,361658658,0.999753,89383,0.000247,90437008,1.000000,9305411,0.102894,4773895,0.052787,2259648,0.024986,9409319125,104.042792,9425658079,104.223459
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps16,min_max_cutoff,0.001000,0,32236,35.888103,90347625,0.999012,89383,0.000988,90437008,1.000000,10482365,0.115908,4714670,0.052132,2159735,0.023881,8161663225,90.246937,8179019995,90.438858
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps128,min_max_cutoff,0.001000,0,66630,7.097531,285922327,0.790391,8721559,0.024109,23332853,0.258001,11366622,0.125686,4950772,0.054743,2052959,0.022700,7113235148,78.654027,7131605501,78.857156
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps128,min_max_cutoff,0.001000,0,66630,7.064429,24991161,0.276338,17812123,0.196956,42803284,0.473294,8592186,0.095007,4682812,0.051780,1925011,0.021286,5635440715,62.313434,5650640724,62.481507
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps16,min_max_cutoff,0.001000,0,13334,1.671524,272091540,0.752158,715750,0.001979,1496257,0.016545,11206152,0.123911,5350498,0.059163,2339650,0.025870,9960980619,110.142745,9979876919,110.351689
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps16,min_max_cutoff,0.001000,0,13334,1.555349,15881451,0.175608,14515196,0.160501,30396647,0.336108,9495909,0.105000,5245124,0.057998,2355529,0.026046,7668934793,84.798632,7686031355,84.987676
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps128,min_max_cutoff,0.010000,0,23802,13.148356,89538250,0.990062,898665,0.009937,90436915,0.999999,122176166,1.350953,65095971,0.719793,18910328,0.209099,8882513310,98.217679,9088695775,100.497525
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps128,min_max_cutoff,0.010000,0,23802,13.176846,360849283,0.997516,898665,0.002484,90436915,0.999999,121955349,1.348511,63444448,0.701532,17644314,0.195101,10705070534,118.370459,10908114645,120.615603
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps16,min_max_cutoff,0.010000,0,3749,12.093173,89549138,0.990182,887784,0.009817,90436922,0.999999,118889731,1.314614,65622300,0.725613,24589735,0.271899,8594384260,95.031715,8803486026,97.343841
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps16,min_max_cutoff,0.010000,0,3749,12.124143,360860171,0.997546,887784,0.002454,90436922,0.999999,108401278,1.198638,62885769,0.695354,24526429,0.271199,10716672589,118.498748,10912486065,120.663940
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps128,min_max_cutoff,0.010000,0,7415,0.997522,15851535,0.175277,14700880,0.162554,30552415,0.337831,108638906,1.201266,65519324,0.724475,18325696,0.202635,7859026605,86.900557,8051510531,89.028932
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps128,min_max_cutoff,0.010000,0,7414,1.171335,271900062,0.751628,535455,0.001480,1124484,0.012434,116739424,1.290837,62398507,0.689966,17755403,0.196329,10054595022,111.177879,10251488356,113.355011
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps16,min_max_cutoff,0.010000,0,1113,0.634145,15909848,0.175922,14602218,0.161463,30512066,0.337385,115234569,1.274197,65099650,0.719834,25198273,0.278628,8143960243,90.051188,8349492735,92.323847
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps128,min_max_cutoff,0.100000,0,2344,4.841433,81502495,0.901207,8925336,0.098691,90427831,0.999898,1137539615,12.578253,707207856,7.819894,223934400,2.476137,8789588803,97.190174,10858270674,120.064458
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps16,min_max_cutoff,0.010000,0,1112,0.884800,272139090,0.752289,798223,0.002207,1626280,0.017982,105018548,1.161234,59512748,0.658057,24296647,0.268658,10007652525,110.658816,10196480468,112.746765
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps16,min_max_cutoff,0.100000,0,427,3.438320,81491991,0.901091,8938882,0.098841,90430873,0.999932,939604807,10.389605,700907968,7.750234,235784503,2.607168,10517708101,116.298714,12394005379,137.045721
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps128,min_max_cutoff,0.100000,0,2344,4.918280,352813528,0.975302,8925336,0.024673,90427831,0.999898,958677041,10.600495,695749344,7.693193,226804637,2.507874,9961094866,110.144008,11842325888,130.945569
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps128,min_max_cutoff,0.100000,0,378,0.612883,15470224,0.171061,14327247,0.158422,29797471,0.329483,851910393,9.419931,700100151,7.741301,224927384,2.487117,7632180749,84.392227,9409118677,104.040576
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps16,min_max_cutoff,0.100000,0,427,3.545708,352803024,0.975273,8938882,0.024710,90430873,0.999932,909604863,10.057883,696848754,7.705349,228568809,2.527381,12749795310,140.979840,14584817736,161.270453
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps16,min_max_cutoff,0.100000,0,57,0.598067,14793950,0.163583,13679005,0.151255,28472955,0.314837,1071744963,11.850734,697342833,7.710812,229646063,2.539293,10667800707,117.958351,12666534566,140.059191
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps128,min_max_cutoff,0.100000,0,378,0.875471,271953357,0.751776,617280,0.001706,1259604,0.013928,1042686148,11.529419,694793655,7.682625,305375373,3.376664,9574793549,105.872512,11617648725,128.461220
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps128,min_max_cutoff,1.000000,0,255,1.059325,14527724,0.160639,13275041,0.146788,27802765,0.307427,472826994,5.228247,8096218223,89.523284,2179072963,24.094925,8683378720,96.015764,19431496900,214.862219
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps16,min_max_cutoff,0.100000,0,20,0.874944,271982209,0.751855,647423,0.001790,1318599,0.014580,917943770,10.150090,690553622,7.635741,230562811,2.549430,11312460103,125.086621,13151520306,145.421882
wiki_ts_200M_uint64,90437011,1.000000,pgm_eps16,min_max_cutoff,1.000000,0,34,0.637818,14218891,0.157224,13101808,0.144872,27320699,0.302096,416636429,4.606924,8123290865,89.822638,2025730349,22.399351,10405854681,115.061904,20971512324,231.890817
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps128,min_max_cutoff,1.000000,0,255,1.368272,285838756,0.790160,13275041,0.036697,27802764,0.307427,484175784,5.353735,8072158514,89.257246,2192021532,24.238102,9796125285,108.319870,20544481115,227.168953
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps128,min_max_cutoff,1.000000,0,123,0.588741,14435643,0.159621,13453424,0.148760,27889067,0.308381,430433101,4.759480,8102566595,89.593481,2189167559,24.206545,7467170323,82.567637,18189337578,201.127142
wiki_ts_200M_uint64,90437011,0.250000,pgm_eps16,min_max_cutoff,1.000000,0,34,1.075552,285529924,0.789306,13101808,0.036218,27320699,0.302096,461916852,5.107609,8068523074,89.217047,2080606148,23.006136,12196276665,134.859352,22807322739,252.190143
wiki_ts_200M_uint64,90437011,1.000000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,0.580112,14145254,0.156410,13250692,0.146518,27395946,0.302928,419420151,4.637705,8079183763,89.334927,2053318812,22.704408,9635326958,106.541856,20187249684,223.218895
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps128,min_max_cutoff,1.000000,0,122,0.873131,271831017,0.751437,496850,0.001373,1016834,0.011244,460595512,5.092998,8133802785,89.938872,2244617266,24.819675,8957945016,99.051759,19796960579,218.903305
wiki_ts_200M_uint64,90437011,0.250000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,0.872430,271790094,0.751324,461414,0.001276,940475,0.010399,418288878,4.625196,7982059676,88.260985,2002392043,22.141290,10054612834,111.178075,20457353431,226.205546
